periodo,cuyo,gba,nacional,noreste,noroeste,pampeana,patagonia,var_im_gba,var_im_pampeana,var_im_noreste,var_im_noroeste,var_im_cuyo,var_im_patagonia,var_im_nacional,var_ia_gba,var_ia_pampeana,var_ia_noreste,var_ia_noroeste,var_ia_cuyo,var_ia_patagonia,var_ia_nacional
2017-10-01,116.8203,111.165,113.4318,114.7539,115.9691,114.894,117.1844,0.00822616046001201,0.01682315114816757,0.020743289341311755,0.01274034976796834,0.019210702644601563,0.014811992309957223,0.012835474662549862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-01,120.2882,114.133,116.8496,118.3001,119.1704,118.8746,121.2482,0.026699050960284243,0.03464584747680477,0.030902653417443693,0.027604767131934382,0.02968576523087174,0.0346786773666119,0.030130880405671023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-12-01,125.0211,117.4772,120.6253,121.8522,122.9612,122.863,127.0849,0.029300903332077466,0.03355132214955936,0.030026179183280544,0.031809912528614426,0.039346336548389704,0.04813844659137212,0.03231247689337402,0.17477199999999993,0.2286299999999999,0.21852199999999988,0.22961200000000015,0.25021099999999996,0.2708490000000001,0.20625300000000002
2018-01-01,130.1204,119.9686,123.2423,125.8222,125.4409,125.0926,129.8992,0.021207519416533538,0.018147041827075716,0.0325804540254504,0.020166524074260783,0.04078751506745659,0.022145038474279843,0.021695282830384688,0.17895640945259483,0.22120313685215542,0.25387981420341355,0.21872473962381478,0.2678951271155474,0.26759617786660006,0.20736415692306176
2018-02-01,136.5915,125.3874,128.7666,129.3279,131.4907,130.8695,134.6826,0.04516848575377219,0.04618098912325741,0.02786233272029892,0.048228289178410044,0.04973163316436158,0.036823937329867995,0.04482470710137676,0.21095649100238445,0.2529571990023791,0.2769191123327923,0.24556278317244074,0.30050728653119996,0.28992607107864976,0.23819157907490407
2018-03-01,137.8387,127.0591,131.0603,134.3939,136.6204,133.3014,136.6484,0.01333228059597702,0.018582633845166452,0.03917174871006179,0.03901188449069015,0.009130875640138703,0.014595797823920842,0.017812848984130936,0.21508006713302774,0.2610055396630795,0.31280452781826207,0.2835172516163702,0.279152878028319,0.285368264906543,0.2456107670097334
2018-04-01,142.3967,133.7633,136.3269,138.0523,140.0829,137.4807,140.1173,0.052764422225562546,0.03135225886599846,0.027221473593667556,0.025343945706497673,0.03306763630243181,0.025385588122510017,0.04018455626913697,0.27287424967360563,0.2912004778582036,0.34163438569620963,0.3093193605703759,0.3113822141507314,0.3028204765818807,0.28771368712181467
2018-05-01,145.518,136.4371,138.9243,140.3248,143.1119,139.6625,144.1365,0.01998904034215654,0.015869863915443982,0.016461152766017006,0.021622910433750198,0.021919749544757616,0.028684537883616246,0.019052732806217998,0.2845382333363773,0.30239782011266847,0.3378090693716842,0.32225753698040327,0.3345120829477788,0.3336809340249569,0.3000893713590529
2018-06-01,151.9012,145.3092,147.1719,146.6386,149.8176,147.8952,152.3795,0.0650270344356485,0.0589471046272263,0.04499418491955787,0.04685634108693981,0.04386536373507055,0.05718884529595214,0.05936758364087491,0.36380888737885586,0.36917053715997583,0.3760574601437816,0.37200127476730005,0.3577275449369406,0.3987624244070984,0.36786393103608517
2018-07-01,160.566,151.5932,154.8231,158.0892,157.565,156.527,161.9744,0.04324571327899407,0.058364301207882274,0.0780872157808381,0.05171221538724424,0.057042340679336334,0.06296713140547117,0.0519881852446018,0.402753628955022,0.4089041786380361,0.42841446908324055,0.4021007707928079,0.42165894741315735,0.4436787182385049,0.40868907737353277
2018-08-01,166.3646,156.6031,161.083,165.6958,164.7258,163.9694,170.3602,0.03304831615138415,0.04754706855686264,0.04811587382313265,0.04544664106876528,0.03611349849905943,0.051772378845051925,0.04043259694451273,0.4333304044913793,0.4595933205802789,0.4848917175533525,0.4486279324185043,0.46618852639612784,0.49514316005279846,0.44989981944096913
