Release,Studio,Release_Cinema,Release_Digital_Streaming,DOW,Rank,Daily,Theaters,Day
Justice League,DC,2017-11-17,2018-03-13,Monday,20,45193.0,518,53
Justice League,DC,2017-11-17,2018-03-13,Tuesday,20,53206.0,518,54
Justice League,DC,2017-11-17,2018-03-13,Wednesday,24,40350.0,518,55
Justice League,DC,2017-11-17,2018-03-13,Thursday,25,34704.0,518,56
Justice League,DC,2017-11-17,2018-03-13,Friday,27,57722.0,226,57
Justice League,DC,2017-11-17,2018-03-13,Saturday,26,109313.0,226,58
Justice League,DC,2017-11-17,2018-03-13,Sunday,28,88252.0,226,59
Justice League,DC,2017-11-17,2018-03-13,Monday,26,61041.0,226,60
Justice League,DC,2017-11-17,2018-03-13,Tuesday,27,20746.0,226,61
Justice League,DC,2017-11-17,2018-03-13,Wednesday,27,18156.0,226,62
Justice League,DC,2017-11-17,2018-03-13,Thursday,27,14897.0,226,63
Justice League,DC,2017-11-17,2018-03-13,Friday,31,32850.0,151,64
Justice League,DC,2017-11-17,2018-03-13,Saturday,30,61192.0,151,65
Justice League,DC,2017-11-17,2018-03-13,Sunday,31,32067.0,151,66
Justice League,DC,2017-11-17,2018-03-13,Monday,30,9903.0,151,67
Justice League,DC,2017-11-17,2018-03-13,Tuesday,30,11402.0,151,68
Justice League,DC,2017-11-17,2018-03-13,Wednesday,30,9636.0,151,69
Justice League,DC,2017-11-17,2018-03-13,Thursday,31,10226.0,151,70
Justice League,DC,2017-11-17,2018-03-13,Friday,26,71368.0,244,71
Justice League,DC,2017-11-17,2018-03-13,Saturday,27,142562.0,244,72
Justice League,DC,2017-11-17,2018-03-13,Sunday,26,92858.0,244,73
Justice League,DC,2017-11-17,2018-03-13,Monday,29,21020.0,244,74
Justice League,DC,2017-11-17,2018-03-13,Tuesday,27,23662.0,244,75
Justice League,DC,2017-11-17,2018-03-13,Wednesday,29,20441.0,244,76
Justice League,DC,2017-11-17,2018-03-13,Thursday,28,20529.0,244,77
Justice League,DC,2017-11-17,2018-03-13,Friday,29,51924.0,202,78
Justice League,DC,2017-11-17,2018-03-13,Saturday,29,102834.0,202,79
Justice League,DC,2017-11-17,2018-03-13,Sunday,30,39568.0,202,80
Justice League,DC,2017-11-17,2018-03-13,Monday,28,15849.0,202,81
Justice League,DC,2017-11-17,2018-03-13,Tuesday,29,16505.0,202,82
Justice League,DC,2017-11-17,2018-03-13,Wednesday,29,13371.0,202,83
Justice League,DC,2017-11-17,2018-03-13,Thursday,28,15256.0,202,84
Justice League,DC,2017-11-17,2018-03-13,Friday,33,37022.0,188,85
Justice League,DC,2017-11-17,2018-03-13,Saturday,34,80304.0,188,86
Justice League,DC,2017-11-17,2018-03-13,Sunday,34,53243.0,188,87
Justice League,DC,2017-11-17,2018-03-13,Monday,33,12854.0,188,88
Justice League,DC,2017-11-17,2018-03-13,Tuesday,32,11406.0,188,89
Justice League,DC,2017-11-17,2018-03-13,Wednesday,33,18497.0,188,90
Justice League,DC,2017-11-17,2018-03-13,Thursday,32,12053.0,188,91
Justice League,DC,2017-11-17,2018-03-13,Friday,36,28791.0,144,92
Justice League,DC,2017-11-17,2018-03-13,Saturday,34,56947.0,144,93
Justice League,DC,2017-11-17,2018-03-13,Sunday,34,46554.0,144,94
Justice League,DC,2017-11-17,2018-03-13,Monday,35,27771.0,144,95
Justice League,DC,2017-11-17,2018-03-13,Tuesday,36,9519.0,144,96
Justice League,DC,2017-11-17,2018-03-13,Wednesday,37,8993.0,144,97
Justice League,DC,2017-11-17,2018-03-13,Thursday,37,10046.0,144,98
Justice League,DC,2017-11-17,2018-03-13,Friday,41,19687.0,137,99
Justice League,DC,2017-11-17,2018-03-13,Saturday,42,39102.0,137,100
Justice League,DC,2017-11-17,2018-03-13,Sunday,38,26467.0,137,101
Justice League,DC,2017-11-17,2018-03-13,Monday,41,4923.0,137,102
Justice League,DC,2017-11-17,2018-03-13,Tuesday,42,5629.0,137,103
Justice League,DC,2017-11-17,2018-03-13,Wednesday,44,4909.0,137,104
Justice League,DC,2017-11-17,2018-03-13,Thursday,41,5914.0,137,105
Justice League,DC,2017-11-17,2018-03-13,Friday,40,11504.0,101,106
Justice League,DC,2017-11-17,2018-03-13,Saturday,40,23453.0,101,107
Justice League,DC,2017-11-17,2018-03-13,Sunday,40,16202.0,101,108
Justice League,DC,2017-11-17,2018-03-13,Monday,41,3198.0,101,109
Justice League,DC,2017-11-17,2018-03-13,Tuesday,42,4050.0,101,110
Justice League,DC,2017-11-17,2018-03-13,Wednesday,42,3312.0,101,111
Justice League,DC,2017-11-17,2018-03-13,Thursday,41,3854.0,101,112
Justice League,DC,2017-11-17,2018-03-13,Friday,44,6190.0,62,113
Justice League,DC,2017-11-17,2018-03-13,Saturday,45,13621.0,62,114
Justice League,DC,2017-11-17,2018-03-13,Sunday,43,10207.0,62,115
Justice League,DC,2017-11-17,2018-03-13,Monday,46,3670.0,62,116
Justice League,DC,2017-11-17,2018-03-13,Tuesday,44,4412.0,62,117
Justice League,DC,2017-11-17,2018-03-13,Wednesday,45,4209.0,62,118
Justice League,DC,2017-11-17,2018-03-13,Thursday,45,4689.0,62,119
Aquaman,DC,2018-12-21,2019-03-26,Saturday,5,2900000.0,1225,0
Aquaman,DC,2018-12-21,2019-03-26,Wednesday,3,1800000.0,200,0
Aquaman,DC,2018-12-21,2019-03-26,Friday,1,27733155.0,4125,1
Aquaman,DC,2018-12-21,2019-03-26,Saturday,1,21346634.0,4125,2
Aquaman,DC,2018-12-21,2019-03-26,Sunday,1,18793733.0,4125,3
Aquaman,DC,2018-12-21,2019-03-26,Monday,1,10851928.0,4125,4
Aquaman,DC,2018-12-21,2019-03-26,Tuesday,1,21982419.0,4125,5
Aquaman,DC,2018-12-21,2019-03-26,Wednesday,1,16903518.0,4125,6
Aquaman,DC,2018-12-21,2019-03-26,Thursday,1,14622228.0,4125,7
Aquaman,DC,2018-12-21,2019-03-26,Friday,1,17041113.0,4125,8
Aquaman,DC,2018-12-21,2019-03-26,Saturday,1,18632907.0,4125,9
Aquaman,DC,2018-12-21,2019-03-26,Sunday,1,16440551.0,4125,10
Aquaman,DC,2018-12-21,2019-03-26,Monday,1,10011638.0,4125,11
Aquaman,DC,2018-12-21,2019-03-26,Tuesday,1,16377779.0,4125,12
Aquaman,DC,2018-12-21,2019-03-26,Wednesday,1,7379476.0,4125,13
Aquaman,DC,2018-12-21,2019-03-26,Thursday,1,6203801.0,4125,14
Aquaman,DC,2018-12-21,2019-03-26,Friday,1,9388082.0,4184,15
Aquaman,DC,2018-12-21,2019-03-26,Saturday,1,13053690.0,4184,16
Aquaman,DC,2018-12-21,2019-03-26,Sunday,1,8561508.0,4184,17
Aquaman,DC,2018-12-21,2019-03-26,Monday,1,2583295.0,4184,18
Aquaman,DC,2018-12-21,2019-03-26,Tuesday,1,3852619.0,4184,19
Aquaman,DC,2018-12-21,2019-03-26,Wednesday,1,2134441.0,4184,20
Aquaman,DC,2018-12-21,2019-03-26,Thursday,1,2002266.0,4184,21
Aquaman,DC,2018-12-21,2019-03-26,Friday,2,4556191.0,3863,22
Aquaman,DC,2018-12-21,2019-03-26,Saturday,2,7747528.0,3863,23
Aquaman,DC,2018-12-21,2019-03-26,Sunday,2,5047415.0,3863,24
Aquaman,DC,2018-12-21,2019-03-26,Monday,2,1421575.0,3863,25
Aquaman,DC,2018-12-21,2019-03-26,Tuesday,2,2268757.0,3863,26
Aquaman,DC,2018-12-21,2019-03-26,Wednesday,3,1277372.0,3863,27
Aquaman,DC,2018-12-21,2019-03-26,Thursday,3,1091229.0,3863,28
Aquaman,DC,2018-12-21,2019-03-26,Friday,3,2533388.0,3475,29
Aquaman,DC,2018-12-21,2019-03-26,Saturday,4,4441834.0,3475,30
Aquaman,DC,2018-12-21,2019-03-26,Sunday,3,3200845.0,3475,31
Aquaman,DC,2018-12-21,2019-03-26,Monday,6,2569092.0,3475,32
Aquaman,DC,2018-12-21,2019-03-26,Tuesday,4,1101903.0,3475,33
Aquaman,DC,2018-12-21,2019-03-26,Wednesday,4,662552.0,3475,34
Aquaman,DC,2018-12-21,2019-03-26,Thursday,4,687612.0,3475,35
Aquaman,DC,2018-12-21,2019-03-26,Friday,3,1710559.0,3134,36
Aquaman,DC,2018-12-21,2019-03-26,Saturday,3,3424398.0,3134,37
Aquaman,DC,2018-12-21,2019-03-26,Sunday,3,2130166.0,3134,38
Aquaman,DC,2018-12-21,2019-03-26,Monday,4,481467.0,3134,39
Aquaman,DC,2018-12-21,2019-03-26,Tuesday,4,744573.0,3134,40
Aquaman,DC,2018-12-21,2019-03-26,Wednesday,4,495595.0,3134,41
Aquaman,DC,2018-12-21,2019-03-26,Thursday,4,551408.0,3134,42
Aquaman,DC,2018-12-21,2019-03-26,Friday,4,1272562.0,2926,43
Aquaman,DC,2018-12-21,2019-03-26,Saturday,4,2596347.0,2926,44
Aquaman,DC,2018-12-21,2019-03-26,Sunday,4,1011229.0,2926,45
Aquaman,DC,2018-12-21,2019-03-26,Monday,5,377778.0,2926,46
Aquaman,DC,2018-12-21,2019-03-26,Tuesday,5,585973.0,2926,47
Aquaman,DC,2018-12-21,2019-03-26,Wednesday,5,356515.0,2926,48
Aquaman,DC,2018-12-21,2019-03-26,Thursday,6,304398.0,2926,49
Aquaman,DC,2018-12-21,2019-03-26,Friday,8,743380.0,2202,50
Aquaman,DC,2018-12-21,2019-03-26,Saturday,8,1555455.0,2202,51
Aquaman,DC,2018-12-21,2019-03-26,Sunday,9,902818.0,2202,52
Aquaman,DC,2018-12-21,2019-03-26,Monday,8,240960.0,2202,53
Aquaman,DC,2018-12-21,2019-03-26,Tuesday,9,306567.0,2202,54
Aquaman,DC,2018-12-21,2019-03-26,Wednesday,11,157544.0,2202,55
Aquaman,DC,2018-12-21,2019-03-26,Thursday,11,332336.0,2202,56
Aquaman,DC,2018-12-21,2019-03-26,Friday,12,422226.0,1264,57
Aquaman,DC,2018-12-21,2019-03-26,Saturday,12,816792.0,1264,58
Aquaman,DC,2018-12-21,2019-03-26,Sunday,12,611514.0,1264,59
Aquaman,DC,2018-12-21,2019-03-26,Monday,13,413580.0,1264,60
Aquaman,DC,2018-12-21,2019-03-26,Tuesday,14,187137.0,1264,61
Aquaman,DC,2018-12-21,2019-03-26,Wednesday,14,126004.0,1264,62
Aquaman,DC,2018-12-21,2019-03-26,Thursday,13,112192.0,1264,63
Aquaman,DC,2018-12-21,2019-03-26,Friday,17,190298.0,741,64
Aquaman,DC,2018-12-21,2019-03-26,Saturday,17,363114.0,741,65
Aquaman,DC,2018-12-21,2019-03-26,Sunday,17,206303.0,741,66
Aquaman,DC,2018-12-21,2019-03-26,Monday,19,55494.0,741,67
Aquaman,DC,2018-12-21,2019-03-26,Tuesday,18,85346.0,741,68
Aquaman,DC,2018-12-21,2019-03-26,Wednesday,16,64531.0,741,69
Aquaman,DC,2018-12-21,2019-03-26,Thursday,18,59446.0,741,70
Aquaman,DC,2018-12-21,2019-03-26,Friday,22,111207.0,434,71
Aquaman,DC,2018-12-21,2019-03-26,Saturday,20,220849.0,434,72
Aquaman,DC,2018-12-21,2019-03-26,Sunday,23,126150.0,434,73
Aquaman,DC,2018-12-21,2019-03-26,Monday,21,41863.0,434,74
Aquaman,DC,2018-12-21,2019-03-26,Tuesday,22,61402.0,434,75
Aquaman,DC,2018-12-21,2019-03-26,Wednesday,23,42701.0,434,76
Aquaman,DC,2018-12-21,2019-03-26,Thursday,24,32008.0,434,77
Aquaman,DC,2018-12-21,2019-03-26,Friday,26,50208.0,303,78
Aquaman,DC,2018-12-21,2019-03-26,Saturday,25,94593.0,303,79
Aquaman,DC,2018-12-21,2019-03-26,Sunday,27,55232.0,303,80
Aquaman,DC,2018-12-21,2019-03-26,Monday,25,23445.0,303,81
Aquaman,DC,2018-12-21,2019-03-26,Tuesday,28,30048.0,303,82
Aquaman,DC,2018-12-21,2019-03-26,Wednesday,28,23185.0,303,83
Aquaman,DC,2018-12-21,2019-03-26,Thursday,31,22286.0,303,84
Aquaman,DC,2018-12-21,2019-03-26,Friday,23,82807.0,283,85
Aquaman,DC,2018-12-21,2019-03-26,Saturday,24,128171.0,283,86
Aquaman,DC,2018-12-21,2019-03-26,Sunday,22,81723.0,283,87
Aquaman,DC,2018-12-21,2019-03-26,Monday,26,27416.0,283,88
Aquaman,DC,2018-12-21,2019-03-26,Tuesday,29,35670.0,283,89
Aquaman,DC,2018-12-21,2019-03-26,Wednesday,28,29087.0,283,90
Aquaman,DC,2018-12-21,2019-03-26,Thursday,22,28164.0,283,91
Aquaman,DC,2018-12-21,2019-03-26,Friday,25,60913.0,253,92
Aquaman,DC,2018-12-21,2019-03-26,Saturday,19,102428.0,253,93
Aquaman,DC,2018-12-21,2019-03-26,Sunday,23,64961.0,253,94
Aquaman,DC,2018-12-21,2019-03-26,Monday,21,22266.0,253,95
Aquaman,DC,2018-12-21,2019-03-26,Tuesday,23,27828.0,253,96
Aquaman,DC,2018-12-21,2019-03-26,Wednesday,24,22110.0,253,97
Aquaman,DC,2018-12-21,2019-03-26,Thursday,21,22264.0,253,98
Aquaman,DC,2018-12-21,2019-03-26,Friday,25,37793.0,214,99
Aquaman,DC,2018-12-21,2019-03-26,Saturday,25,65251.0,214,100
Aquaman,DC,2018-12-21,2019-03-26,Sunday,26,38025.0,214,101
Aquaman,DC,2018-12-21,2019-03-26,Monday,27,11812.0,214,102
Aquaman,DC,2018-12-21,2019-03-26,Tuesday,27,14620.0,214,103
Aquaman,DC,2018-12-21,2019-03-26,Wednesday,27,12248.0,214,104
Aquaman,DC,2018-12-21,2019-03-26,Thursday,27,10994.0,214,105
Shazam!,DC,2019-04-05,2019-07-16,Friday,1,20351441.0,4217,1
Shazam!,DC,2019-04-05,2019-07-16,Saturday,1,19524162.0,4217,2
Shazam!,DC,2019-04-05,2019-07-16,Sunday,1,13629723.0,4217,3
Shazam!,DC,2019-04-05,2019-07-16,Monday,1,3051246.0,4217,4
Shazam!,DC,2019-04-05,2019-07-16,Tuesday,1,4911092.0,4217,5
Shazam!,DC,2019-04-05,2019-07-16,Wednesday,1,2607476.0,4217,6
Shazam!,DC,2019-04-05,2019-07-16,Thursday,1,2372873.0,4217,7
Shazam!,DC,2019-04-05,2019-07-16,Friday,1,6347368.0,4306,8
Shazam!,DC,2019-04-05,2019-07-16,Saturday,1,11001190.0,4306,9
Shazam!,DC,2019-04-05,2019-07-16,Sunday,1,7104956.0,4306,10
Shazam!,DC,2019-04-05,2019-07-16,Monday,1,2098212.0,4306,11
Shazam!,DC,2019-04-05,2019-07-16,Tuesday,1,3202526.0,4306,12
Shazam!,DC,2019-04-05,2019-07-16,Wednesday,1,1919686.0,4306,13
Shazam!,DC,2019-04-05,2019-07-16,Thursday,1,2526405.0,4306,14
Shazam!,DC,2019-04-05,2019-07-16,Friday,2,6139281.0,4183,15
Shazam!,DC,2019-04-05,2019-07-16,Saturday,2,6563790.0,4183,16
Shazam!,DC,2019-04-05,2019-07-16,Sunday,2,3761437.0,4183,17
Shazam!,DC,2019-04-05,2019-07-16,Monday,2,1883016.0,4183,18
Shazam!,DC,2019-04-05,2019-07-16,Tuesday,3,1664054.0,4183,19
Shazam!,DC,2019-04-05,2019-07-16,Wednesday,3,1016853.0,4183,20
Shazam!,DC,2019-04-05,2019-07-16,Thursday,4,627940.0,4183,21
Shazam!,DC,2019-04-05,2019-07-16,Friday,5,1533795.0,3631,22
Shazam!,DC,2019-04-05,2019-07-16,Saturday,5,2428759.0,3631,23
Shazam!,DC,2019-04-05,2019-07-16,Sunday,5,1621349.0,3631,24
Shazam!,DC,2019-04-05,2019-07-16,Monday,6,326692.0,3631,25
Shazam!,DC,2019-04-05,2019-07-16,Tuesday,6,551696.0,3631,26
Shazam!,DC,2019-04-05,2019-07-16,Wednesday,5,358804.0,3631,27
Shazam!,DC,2019-04-05,2019-07-16,Thursday,5,292968.0,3631,28
Shazam!,DC,2019-04-05,2019-07-16,Friday,8,623726.0,2521,29
Shazam!,DC,2019-04-05,2019-07-16,Saturday,8,1134580.0,2521,30
Shazam!,DC,2019-04-05,2019-07-16,Sunday,8,746652.0,2521,31
Shazam!,DC,2019-04-05,2019-07-16,Monday,8,195095.0,2521,32
Shazam!,DC,2019-04-05,2019-07-16,Tuesday,9,294392.0,2521,33
Shazam!,DC,2019-04-05,2019-07-16,Wednesday,8,207403.0,2521,34
Shazam!,DC,2019-04-05,2019-07-16,Thursday,9,123160.0,2521,35
Shazam!,DC,2019-04-05,2019-07-16,Friday,12,275644.0,936,36
Shazam!,DC,2019-04-05,2019-07-16,Saturday,12,469244.0,936,37
Shazam!,DC,2019-04-05,2019-07-16,Sunday,14,288298.0,936,38
Shazam!,DC,2019-04-05,2019-07-16,Monday,13,73170.0,936,39
Shazam!,DC,2019-04-05,2019-07-16,Tuesday,12,105317.0,936,40
Shazam!,DC,2019-04-05,2019-07-16,Wednesday,12,72021.0,936,41
Shazam!,DC,2019-04-05,2019-07-16,Thursday,13,54411.0,936,42
Shazam!,DC,2019-04-05,2019-07-16,Friday,15,186133.0,536,43
Shazam!,DC,2019-04-05,2019-07-16,Saturday,14,319193.0,536,44
Shazam!,DC,2019-04-05,2019-07-16,Sunday,17,155384.0,536,45
Shazam!,DC,2019-04-05,2019-07-16,Monday,16,48480.0,536,46
Shazam!,DC,2019-04-05,2019-07-16,Tuesday,17,46502.0,536,47
Shazam!,DC,2019-04-05,2019-07-16,Wednesday,16,37485.0,536,48
Shazam!,DC,2019-04-05,2019-07-16,Thursday,16,35476.0,536,49
Shazam!,DC,2019-04-05,2019-07-16,Friday,19,70571.0,283,50
Shazam!,DC,2019-04-05,2019-07-16,Saturday,19,114182.0,283,51
Shazam!,DC,2019-04-05,2019-07-16,Sunday,19,102301.0,283,52
Shazam!,DC,2019-04-05,2019-07-16,Monday,20,82532.0,283,53
Shazam!,DC,2019-04-05,2019-07-16,Tuesday,19,32243.0,283,54
Shazam!,DC,2019-04-05,2019-07-16,Wednesday,19,27757.0,283,55
Shazam!,DC,2019-04-05,2019-07-16,Thursday,19,25258.0,283,56
Shazam!,DC,2019-04-05,2019-07-16,Friday,14,163192.0,337,57
Shazam!,DC,2019-04-05,2019-07-16,Saturday,14,210946.0,337,58
Shazam!,DC,2019-04-05,2019-07-16,Sunday,15,113041.0,337,59
Shazam!,DC,2019-04-05,2019-07-16,Monday,15,41034.0,337,60
Shazam!,DC,2019-04-05,2019-07-16,Tuesday,16,50419.0,337,61
Shazam!,DC,2019-04-05,2019-07-16,Wednesday,16,44418.0,337,62
Shazam!,DC,2019-04-05,2019-07-16,Thursday,15,51080.0,337,63
Shazam!,DC,2019-04-05,2019-07-16,Friday,20,51218.0,205,64
Shazam!,DC,2019-04-05,2019-07-16,Saturday,20,72282.0,205,65
Shazam!,DC,2019-04-05,2019-07-16,Sunday,19,51157.0,205,66
Shazam!,DC,2019-04-05,2019-07-16,Monday,21,19845.0,205,67
Shazam!,DC,2019-04-05,2019-07-16,Tuesday,23,25343.0,205,68
Shazam!,DC,2019-04-05,2019-07-16,Wednesday,19,22481.0,205,69
Shazam!,DC,2019-04-05,2019-07-16,Thursday,16,23537.0,205,70
Shazam!,DC,2019-04-05,2019-07-16,Friday,24,35233.0,160,71
Shazam!,DC,2019-04-05,2019-07-16,Saturday,24,49192.0,160,72
Shazam!,DC,2019-04-05,2019-07-16,Sunday,21,50330.0,160,73
Shazam!,DC,2019-04-05,2019-07-16,Monday,24,17011.0,160,74
Shazam!,DC,2019-04-05,2019-07-16,Tuesday,25,21061.0,160,75
Shazam!,DC,2019-04-05,2019-07-16,Wednesday,23,19774.0,160,76
Shazam!,DC,2019-04-05,2019-07-16,Thursday,22,20922.0,160,77
Shazam!,DC,2019-04-05,2019-07-16,Friday,23,34912.0,145,78
Shazam!,DC,2019-04-05,2019-07-16,Saturday,22,47849.0,145,79
Shazam!,DC,2019-04-05,2019-07-16,Sunday,24,34613.0,145,80
Shazam!,DC,2019-04-05,2019-07-16,Monday,24,13245.0,145,81
Shazam!,DC,2019-04-05,2019-07-16,Tuesday,26,17842.0,145,82
Shazam!,DC,2019-04-05,2019-07-16,Wednesday,25,14574.0,145,83
Shazam!,DC,2019-04-05,2019-07-16,Thursday,26,14821.0,145,84
Shazam!,DC,2019-04-05,2019-07-16,Friday,27,22219.0,128,85
Shazam!,DC,2019-04-05,2019-07-16,Saturday,29,29289.0,128,86
Shazam!,DC,2019-04-05,2019-07-16,Sunday,28,21144.0,128,87
Shazam!,DC,2019-04-05,2019-07-16,Monday,29,10941.0,128,88
Shazam!,DC,2019-04-05,2019-07-16,Tuesday,30,10568.0,120,89
Shazam!,DC,2019-04-05,2019-07-16,Wednesday,30,10859.0,120,90
Shazam!,DC,2019-04-05,2019-07-16,Thursday,31,13259.0,120,91
Shazam!,DC,2019-04-05,2019-07-16,Friday,31,17128.0,104,92
Shazam!,DC,2019-04-05,2019-07-16,Saturday,28,33254.0,104,93
Shazam!,DC,2019-04-05,2019-07-16,Sunday,31,14722.0,104,94
Shazam!,DC,2019-04-05,2019-07-16,Monday,31,7813.0,104,95
Shazam!,DC,2019-04-05,2019-07-16,Tuesday,31,8901.0,104,96
Shazam!,DC,2019-04-05,2019-07-16,Wednesday,31,8204.0,104,97
Shazam!,DC,2019-04-05,2019-07-16,Thursday,33,10321.0,104,98
Shazam!,DC,2019-04-05,2019-07-16,Friday,39,15369.0,83,99
Shazam!,DC,2019-04-05,2019-07-16,Saturday,38,21421.0,83,100
Shazam!,DC,2019-04-05,2019-07-16,Sunday,38,16741.0,83,101
Shazam!,DC,2019-04-05,2019-07-16,Monday,39,8353.0,83,102
Shazam!,DC,2019-04-05,2019-07-16,Tuesday,41,7931.0,83,103
Shazam!,DC,2019-04-05,2019-07-16,Wednesday,41,7835.0,83,104
Shazam!,DC,2019-04-05,2019-07-16,Thursday,40,7708.0,83,105
Shazam!,DC,2019-04-05,2019-07-16,Friday,39,8082.0,63,106
Shazam!,DC,2019-04-05,2019-07-16,Saturday,41,11435.0,63,107
Shazam!,DC,2019-04-05,2019-07-16,Sunday,39,8790.0,63,108
Shazam!,DC,2019-04-05,2019-07-16,Monday,36,4178.0,63,109
Shazam!,DC,2019-04-05,2019-07-16,Tuesday,37,4909.0,63,110
Shazam!,DC,2019-04-05,2019-07-16,Wednesday,38,4138.0,63,111
Shazam!,DC,2019-04-05,2019-07-16,Thursday,38,4372.0,63,112
Joker,DC,2019-10-04,2019-12-17,Friday,1,39350693.0,4374,1
Joker,DC,2019-10-04,2019-12-17,Saturday,1,32476803.0,4374,2
Joker,DC,2019-10-04,2019-12-17,Sunday,1,24374841.0,4374,3
Joker,DC,2019-10-04,2019-12-17,Monday,1,9702049.0,4374,4
Joker,DC,2019-10-04,2019-12-17,Tuesday,1,13908626.0,4374,5
Joker,DC,2019-10-04,2019-12-17,Wednesday,1,9611712.0,4374,6
Joker,DC,2019-10-04,2019-12-17,Thursday,1,8304063.0,4374,7
Joker,DC,2019-10-04,2019-12-17,Friday,1,16906386.0,4374,8
Joker,DC,2019-10-04,2019-12-17,Saturday,1,22137778.0,4374,9
Joker,DC,2019-10-04,2019-12-17,Sunday,1,16817239.0,4374,10
Joker,DC,2019-10-04,2019-12-17,Monday,1,8345763.0,4374,11
Joker,DC,2019-10-04,2019-12-17,Tuesday,1,6973525.0,4374,12
Joker,DC,2019-10-04,2019-12-17,Wednesday,1,4910895.0,4374,13
Joker,DC,2019-10-04,2019-12-17,Thursday,1,4203631.0,4374,14
Joker,DC,2019-10-04,2019-12-17,Friday,3,8584376.0,4090,15
Joker,DC,2019-10-04,2019-12-17,Saturday,2,12441546.0,4090,16
Joker,DC,2019-10-04,2019-12-17,Sunday,2,8225918.0,4090,17
Joker,DC,2019-10-04,2019-12-17,Monday,1,2742836.0,4090,18
Joker,DC,2019-10-04,2019-12-17,Tuesday,2,3801598.0,4090,19
Joker,DC,2019-10-04,2019-12-17,Wednesday,1,2450143.0,4090,20
Joker,DC,2019-10-04,2019-12-17,Thursday,1,2413101.0,4090,21
Joker,DC,2019-10-04,2019-12-17,Friday,1,5500308.0,3936,22
Joker,DC,2019-10-04,2019-12-17,Saturday,2,8186141.0,3936,23
Joker,DC,2019-10-04,2019-12-17,Sunday,2,5561586.0,3936,24
Joker,DC,2019-10-04,2019-12-17,Monday,1,1768872.0,3936,25
Joker,DC,2019-10-04,2019-12-17,Tuesday,1,2468414.0,3936,26
Joker,DC,2019-10-04,2019-12-17,Wednesday,1,1631209.0,3936,27
Joker,DC,2019-10-04,2019-12-17,Thursday,1,1886940.0,3936,28
Joker,DC,2019-10-04,2019-12-17,Friday,3,3810641.0,3519,29
Joker,DC,2019-10-04,2019-12-17,Saturday,2,5966867.0,3519,30
Joker,DC,2019-10-04,2019-12-17,Sunday,3,3722608.0,3519,31
Joker,DC,2019-10-04,2019-12-17,Monday,2,1159782.0,3519,32
Joker,DC,2019-10-04,2019-12-17,Tuesday,3,1751588.0,3519,33
Joker,DC,2019-10-04,2019-12-17,Wednesday,2,1103216.0,3519,34
Joker,DC,2019-10-04,2019-12-17,Thursday,2,1089813.0,3519,35
Joker,DC,2019-10-04,2019-12-17,Friday,6,2527562.0,2806,36
Joker,DC,2019-10-04,2019-12-17,Saturday,6,3931139.0,2806,37
Joker,DC,2019-10-04,2019-12-17,Sunday,7,2762602.0,2806,38
Joker,DC,2019-10-04,2019-12-17,Monday,7,1318512.0,2806,39
Joker,DC,2019-10-04,2019-12-17,Tuesday,7,904313.0,2806,40
Joker,DC,2019-10-04,2019-12-17,Wednesday,5,626545.0,2806,41
Joker,DC,2019-10-04,2019-12-17,Thursday,5,602413.0,2806,42
Joker,DC,2019-10-04,2019-12-17,Friday,8,1482802.0,2337,43
Joker,DC,2019-10-04,2019-12-17,Saturday,7,2483771.0,2337,44
Joker,DC,2019-10-04,2019-12-17,Sunday,9,1371816.0,2337,45
Joker,DC,2019-10-04,2019-12-17,Monday,7,426673.0,2337,46
Joker,DC,2019-10-04,2019-12-17,Tuesday,9,609986.0,2337,47
Joker,DC,2019-10-04,2019-12-17,Wednesday,8,443301.0,2337,48
Joker,DC,2019-10-04,2019-12-17,Thursday,8,328871.0,2337,49
Joker,DC,2019-10-04,2019-12-17,Friday,10,767979.0,1410,50
Joker,DC,2019-10-04,2019-12-17,Saturday,10,1202017.0,1410,51
Joker,DC,2019-10-04,2019-12-17,Sunday,10,776033.0,1410,52
Joker,DC,2019-10-04,2019-12-17,Monday,11,365138.0,1410,53
Joker,DC,2019-10-04,2019-12-17,Tuesday,11,478542.0,1410,54
Joker,DC,2019-10-04,2019-12-17,Wednesday,9,471316.0,1198,55
Joker,DC,2019-10-04,2019-12-17,Thursday,9,400309.0,1198,56
Joker,DC,2019-10-04,2019-12-17,Friday,9,770928.0,1146,57
Joker,DC,2019-10-04,2019-12-17,Saturday,10,808309.0,1146,58
Joker,DC,2019-10-04,2019-12-17,Sunday,10,371241.0,1146,59
Joker,DC,2019-10-04,2019-12-17,Monday,12,131115.0,1146,60
Joker,DC,2019-10-04,2019-12-17,Tuesday,12,170807.0,1146,61
Joker,DC,2019-10-04,2019-12-17,Wednesday,11,139291.0,1146,62
Joker,DC,2019-10-04,2019-12-17,Thursday,11,136785.0,1146,63
Joker,DC,2019-10-04,2019-12-17,Friday,11,290359.0,956,64
Joker,DC,2019-10-04,2019-12-17,Saturday,10,456114.0,956,65
Joker,DC,2019-10-04,2019-12-17,Sunday,12,264718.0,956,66
Joker,DC,2019-10-04,2019-12-17,Monday,11,111632.0,956,67
Joker,DC,2019-10-04,2019-12-17,Tuesday,13,149134.0,956,68
Joker,DC,2019-10-04,2019-12-17,Wednesday,11,120326.0,956,69
Joker,DC,2019-10-04,2019-12-17,Thursday,13,76468.0,956,70
